Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_260	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	NA	NA
ASV_261	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
ASV_262	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_263	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_264	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
ASV_265	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_266	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_267	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_268	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_269	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	NA
ASV_270	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
ASV_271	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_272	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_273	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_274	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_275	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_276	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_277	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	Flavonifractor_plautii(AY724678)
ASV_278	Bacteria	NA	NA	NA	NA	NA	NA
ASV_279	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_280	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_281	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_282	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA	NA
ASV_283	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
ASV_284	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_285	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_finegoldii(AY643083)
ASV_286	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_287	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_288	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_289	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_caecigallinarum(NR_145844.1)
ASV_290	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella	Muribaculum_intestinale(NR_144616.1)
ASV_291	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_292	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_293	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_294	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_295	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_296	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_297	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	Oscillibacter_sp.(JF750939)
ASV_298	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_299	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_obesi(NR_133025.1)
ASV_300	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	NA
ASV_301	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_302	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_303	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
ASV_304	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Mucinivorans	Mucinivorans_hirudinis(HG934468)
ASV_305	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_306	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_307	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
ASV_308	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Colidextribacter_massiliensis(NR_147375.1)
ASV_309	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_310	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA	NA
ASV_311	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_312	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_313	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_314	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus_champanellensis(AJ515913)
ASV_315	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_316	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	NA
ASV_317	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	NA	NA
ASV_318	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_319	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_320	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_321	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Coprobacter	NA
ASV_322	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_323	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_324	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
ASV_325	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus_champanellensis(AJ515913)
ASV_326	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Coprobacter	NA
ASV_327	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_328	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_329	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_330	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	NA	NA
ASV_331	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
ASV_332	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_333	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	NA
ASV_334	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	NA	NA
ASV_335	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_336	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
ASV_337	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_338	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	NA
ASV_339	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium_coprostanoligenes(HM037995)
ASV_340	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_341	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetitomaculum	Acetitomaculum_ruminis(M59083)
ASV_342	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_obesi(NR_133025.1)
ASV_343	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_344	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_345	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	NA
ASV_346	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_347	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_348	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
ASV_349	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_350	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_351	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	NA
ASV_352	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_353	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_354	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae_1	NA	NA
ASV_355	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_356	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_357	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	Longibaculum_muris(NR_144615.1)
ASV_358	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_359	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_360	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_361	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_362	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	NA
ASV_363	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_364	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_obesi(NR_133025.1)
ASV_365	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_366	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_367	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Papillibacter	Papillibacter_cinnamivorans(AF167711)
ASV_368	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
ASV_369	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_370	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pseudoflavonifractor	Pseudoflavonifractor_capillosus(AY136666)
ASV_371	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_372	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
ASV_373	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella	Muribaculum_intestinale(NR_144616.1)
ASV_374	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_375	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_376	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_377	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_378	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella	Muribaculum_intestinale(NR_144616.1)
ASV_379	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	NA
ASV_380	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_381	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	Eubacterium_siraeum(L34625)
ASV_382	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pseudoflavonifractor	Pseudoflavonifractor_capillosus(AY136666)
ASV_383	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella	NA
ASV_384	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_385	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_386	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Mediterranea_massiliensis(NR_144747.1)
ASV_387	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_388	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_389	Bacteria	NA	NA	NA	NA	NA	NA
ASV_390	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_finegoldii(AY643083)
ASV_391	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_392	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_393	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella	Muribaculum_intestinale(NR_144616.1)
ASV_394	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_395	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Coprobacter	NA
ASV_396	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_397	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_398	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_399	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Odoribacter	Culturomica_massiliensis(NR_144745.1)
ASV_400	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA
ASV_401	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella	Muribaculum_intestinale(NR_144616.1)
ASV_402	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_403	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
ASV_404	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_405	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA
ASV_406	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_407	Bacteria	Cyanobacteria/Chloroplast	Cyanobacteria	Unclassified	NA	NA	NA
ASV_408	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_409	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_410	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Hungatella	Clostridium_sp.(HE603919)
ASV_411	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_412	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	NA
ASV_413	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_414	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_415	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_416	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_417	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XIII	Mogibacterium	NA
ASV_418	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_419	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_420	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
ASV_421	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_caecigallinarum(NR_145844.1)
ASV_422	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_423	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_424	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
ASV_425	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_426	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	Eubacterium_siraeum(L34625)
ASV_427	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
ASV_428	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_429	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	NA	NA	NA
ASV_430	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerofilum	NA
ASV_431	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_432	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Vampirovibrio	Vampirovibrio_chlorellavorus(HM038000)
ASV_433	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_434	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_435	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_436	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_437	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis_vadensis(AY049713)
ASV_438	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_caecigallinarum(NR_145844.1)
ASV_439	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_440	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	NA
ASV_441	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_finegoldii(AY643083)
ASV_442	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_443	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_444	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	NA
ASV_445	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_446	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_obesi(NR_133025.1)
ASV_447	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
ASV_448	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_449	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_450	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_451	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium_coprostanoligenes(HM037995)
ASV_452	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_453	Bacteria	NA	NA	NA	NA	NA	NA
ASV_454	Bacteria	NA	NA	NA	NA	NA	NA
ASV_455	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_456	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_457	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NA	NA	NA
ASV_458	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_459	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_460	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	NA
ASV_461	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_obesi(NR_133025.1)
ASV_462	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_463	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_464	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_465	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_466	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_467	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	NA
ASV_468	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_469	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_470	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_471	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_472	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Colidextribacter_massiliensis(NR_147375.1)
ASV_473	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	NA	NA	NA
ASV_474	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_475	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_476	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Colidextribacter_massiliensis(NR_147375.1)
ASV_477	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_478	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_479	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
ASV_480	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_481	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_482	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_483	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Coprobacter	NA
ASV_484	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_485	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_486	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
ASV_487	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_488	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA	NA
ASV_489	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella	Muribaculum_intestinale(NR_144616.1)
ASV_490	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA
ASV_491	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_492	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_493	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_494	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA
ASV_495	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_496	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_497	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	NA	NA
ASV_498	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_499	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_500	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_501	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
ASV_502	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_503	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_504	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_505	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_506	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
ASV_507	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus_champanellensis(AJ515913)
ASV_508	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	Clostridium_viride(X81125)
ASV_509	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_510	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_511	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
ASV_512	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_513	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_514	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_barnesiae(AB253726)
ASV_515	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_516	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_517	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_518	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Anaerorhabdus	Anaerorhabdus_furcosa(GU585668)
ASV_519	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_520	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_521	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Mediterranea_massiliensis(NR_144747.1)
ASV_522	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_caecigallinarum(NR_145844.1)
ASV_523	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_524	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_525	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	NA
ASV_526	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_527	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_528	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
